Row ID,Order ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Product Name,Sales
672,05-04-2017,Meg O'Connel,Home Office,Chicago,Illinois,60653,Central,OFF-PA-10002377,Office Supplies,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",36.352
673,06-04-2017,Tamara Dahlen,Consumer,Quincy,Illinois,62301,Central,OFF-AR-10001954,Office Supplies,Newell 331,19.56
674,07-04-2017,Rob Beeghly,Consumer,Columbus,Indiana,47201,Central,OFF-AP-10004532,Office Supplies,Kensington 6 Outlet Guardian Standard Surge Protector,61.44
675,08-04-2017,Rob Beeghly,Consumer,Columbus,Indiana,47201,Central,OFF-PA-10002137,Office Supplies,"Southworth 100% Résumé Paper, 24lb.",38.9
676,09-04-2017,Rob Beeghly,Consumer,Columbus,Indiana,47201,Central,TEC-AC-10003832,Technology,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39
677,10-04-2017,Carol Darley,Consumer,Tyler,Texas,75701,Central,OFF-AP-10000804,Office Supplies,Hoover Portapower Portable Vacuum,2.688
678,11-04-2017,Carol Darley,Consumer,Tyler,Texas,75701,Central,TEC-AC-10003614,Technology,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",27.816
679,12-04-2017,Carol Darley,Consumer,Tyler,Texas,75701,Central,FUR-FU-10003553,Furniture,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",82.524
680,13-04-2017,Carol Darley,Consumer,Tyler,Texas,75701,Central,OFF-BI-10004632,Office Supplies,Ibico Hi-Tech Manual Binding System,182.994
681,14-04-2017,Doug Jacobs,Consumer,New York City,New York,10024,East,OFF-BI-10003305,Office Supplies,Avery Hanging File Binders,14.352
682,15-04-2017,Doug Jacobs,Consumer,New York City,New York,10024,East,OFF-ST-10002583,Office Supplies,Fellowes Neat Ideas Storage Cubes,64.96
683,16-04-2017,Doug Jacobs,Consumer,New York City,New York,10024,East,OFF-ST-10004507,Office Supplies,Advantus Rolling Storage Box,68.6
684,17-04-2017,Grant Thornton,Corporate,Burlington,North Carolina,27217,South,TEC-MA-10004125,Technology,Cubify CubeX 3D Printer Triple Head Print,7999.98
685,18-04-2017,Grant Thornton,Corporate,Burlington,North Carolina,27217,South,OFF-AP-10002457,Office Supplies,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",167.44
686,19-04-2017,Michael Chen,Consumer,Jackson,Mississippi,39212,South,TEC-AC-10003911,Technology,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97
687,20-04-2017,Michael Chen,Consumer,Jackson,Mississippi,39212,South,OFF-LA-10001934,Office Supplies,Avery 516,14.62
688,21-04-2017,Michael Chen,Consumer,Jackson,Mississippi,39212,South,OFF-PA-10000304,Office Supplies,Xerox 1995,19.44
689,22-04-2017,Ralph Arnett,Consumer,New York City,New York,10035,East,FUR-BO-10004015,Furniture,"Bush Andora Bookcase, Maple/Graphite Gray Finish",191.984
690,23-04-2017,Naresj Patel,Consumer,Waynesboro,Virginia,22980,South,FUR-FU-10004071,Furniture,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,104.01
691,24-04-2017,Naresj Patel,Consumer,Waynesboro,Virginia,22980,South,TEC-PH-10002033,Technology,Konftel 250 Conference phone - Charcoal black,284.82
692,25-04-2017,Naresj Patel,Consumer,Waynesboro,Virginia,22980,South,OFF-ST-10002444,Office Supplies,Recycled Eldon Regeneration Jumbo File,36.84
693,26-04-2017,Alan Barnes,Consumer,Los Angeles,California,90036,West,TEC-AC-10002253,Technology,Imation Bio 8GB USB Flash Drive Imation Corp,166.24
694,27-04-2017,Alan Barnes,Consumer,Los Angeles,California,90036,West,OFF-PA-10000743,Office Supplies,Xerox 1977,33.4
695,28-04-2017,Jesus Ocampo,Home Office,Chester,Pennsylvania,19013,East,OFF-AR-10003373,Office Supplies,"Boston School Pro Electric Pencil Sharpener, 1670",198.272
696,29-04-2017,Jesus Ocampo,Home Office,Chester,Pennsylvania,19013,East,OFF-LA-10002312,Office Supplies,Avery 490,47.36
697,30-04-2017,Jesus Ocampo,Home Office,Chester,Pennsylvania,19013,East,OFF-EN-10000927,Office Supplies,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.984
698,01-05-2017,Jesus Ocampo,Home Office,Chester,Pennsylvania,19013,East,OFF-LA-10003510,Office Supplies,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",97.696
699,02-05-2017,Jesus Ocampo,Home Office,Chester,Pennsylvania,19013,East,OFF-AR-10001118,Office Supplies,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",2.696
700,03-05-2017,Jesus Ocampo,Home Office,Chester,Pennsylvania,19013,East,OFF-BI-10001575,Office Supplies,GBC Linen Binding Covers,18.588
701,04-05-2017,Jesus Ocampo,Home Office,Chester,Pennsylvania,19013,East,OFF-BI-10001982,Office Supplies,Wilson Jones Custom Binder Spines & Labels,4.896
702,05-05-2017,Dorris liebe,Corporate,Cleveland,Ohio,44105,East,FUR-FU-10002960,Furniture,"Eldon 200 Class Desk Accessories, Burgundy",15.072
703,06-05-2017,Alejandro Savely,Corporate,Seattle,Washington,98103,West,FUR-FU-10003394,Furniture,"Tenex ""The Solids"" Textured Chair Mats",209.88
704,07-05-2017,Jay Kimmel,Consumer,Long Beach,California,90805,West,FUR-TA-10002774,Furniture,Laminate Occasional Tables,369.912
705,08-05-2017,Brad Norvell,Corporate,Cary,North Carolina,27511,South,OFF-PA-10001800,Office Supplies,Xerox 220,10.368
706,09-05-2017,Brad Norvell,Corporate,Cary,North Carolina,27511,South,OFF-AP-10001469,Office Supplies,Fellowes 8 Outlet Superior Workstation Surge Protector,166.84
707,10-05-2017,Brad Norvell,Corporate,Cary,North Carolina,27511,South,TEC-AC-10002399,Technology,SanDisk Cruzer 32 GB USB Flash Drive,15.216
708,11-05-2017,David Philippe,Consumer,New York City,New York,10035,East,TEC-AC-10003628,Technology,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,119.96
709,12-05-2017,David Philippe,Consumer,New York City,New York,10035,East,FUR-BO-10003272,Furniture,O'Sullivan Living Dimensions 5-Shelf Bookcases,883.92
710,13-05-2017,David Philippe,Consumer,New York City,New York,10035,East,OFF-BI-10000050,Office Supplies,"Angle-D Binders with Locking Rings, Label Holders",46.72
711,14-05-2017,Tracy Hopkins,Home Office,New York City,New York,10035,East,OFF-PA-10004071,Office Supplies,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48
712,15-05-2017,Arthur Prichep,Consumer,Palm Coast,Florida,32137,South,OFF-EN-10001219,Office Supplies,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",24.448
713,16-05-2017,Roland Schwarz,Corporate,Mount Vernon,New York,10550,East,OFF-AP-10001154,Office Supplies,Bionaire Personal Warm Mist Humidifier/Vaporizer,281.34
714,17-05-2017,Roland Schwarz,Corporate,Mount Vernon,New York,10550,East,TEC-PH-10003012,Technology,Nortel Meridian M3904 Professional Digital phone,307.98
715,18-05-2017,Roland Schwarz,Corporate,Mount Vernon,New York,10550,East,TEC-AC-10001606,Technology,Logitech Wireless Performance Mouse MX for PC and Mac,299.97
716,19-05-2017,Dorris liebe,Corporate,Seattle,Washington,98105,West,OFF-BI-10003355,Office Supplies,Cardinal Holdit Business Card Pockets,19.92
717,20-05-2017,Seth Vernon,Consumer,Dover,Delaware,19901,East,FUR-FU-10000010,Furniture,"DAX Value U-Channel Document Frames, Easel Back",9.94
718,21-05-2017,Kelly Collister,Consumer,Newark,Ohio,43055,East,FUR-FU-10002253,Furniture,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",103.056
719,22-05-2017,Christine Kargatis,Home Office,Orem,Utah,84057,West,OFF-BI-10001658,Office Supplies,GBC Standard Therm-A-Bind Covers,59.808
720,23-05-2017,Christine Kargatis,Home Office,Orem,Utah,84057,West,FUR-FU-10000246,Furniture,Aluminum Document Frame,73.32
721,24-05-2017,Ross DeVincentis,Home Office,Los Angeles,California,90045,West,OFF-PA-10004092,Office Supplies,Tops Green Bar Computer Printout Paper,146.82
722,25-05-2017,Michael Paige,Corporate,Detroit,Michigan,48205,Central,FUR-TA-10000198,Furniture,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1652.94
723,26-05-2017,Michael Paige,Corporate,Detroit,Michigan,48205,Central,OFF-ST-10000036,Office Supplies,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37
724,27-05-2017,Mathew Reese,Home Office,Philadelphia,Pennsylvania,19140,East,FUR-FU-10000222,Furniture,"Seth Thomas 16"" Steel Case Clock",129.92
725,28-05-2017,Steve Chapman,Corporate,Hialeah,Florida,33012,South,OFF-SU-10004664,Office Supplies,Acme Softgrip Scissors,45.584
726,29-05-2017,Jay Fein,Consumer,Austin,Texas,78745,Central,OFF-EN-10001141,Office Supplies,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",17.568
727,30-05-2017,Jay Fein,Consumer,Austin,Texas,78745,Central,TEC-PH-10002170,Technology,ClearSounds CSC500 Amplified Spirit Phone Corded phone,55.992
728,31-05-2017,Emily Grady,Consumer,Oceanside,New York,11572,East,OFF-PA-10001954,Office Supplies,Xerox 1964,182.72
729,01-06-2017,Emily Grady,Consumer,Oceanside,New York,11572,East,FUR-TA-10002228,Furniture,"Bevis Traditional Conference Table Top, Plinth Base",400.032
730,02-06-2017,Emily Grady,Consumer,Oceanside,New York,11572,East,OFF-ST-10004634,Office Supplies,"Personal Folder Holder, Ebony",33.63
731,03-06-2017,Emily Grady,Consumer,Oceanside,New York,11572,East,FUR-CH-10002965,Furniture,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",542.646
732,04-06-2017,Emily Grady,Consumer,Oceanside,New York,11572,East,OFF-LA-10001317,Office Supplies,Avery 520,6.3
733,05-06-2017,Darrin Sayre,Home Office,Seattle,Washington,98115,West,OFF-ST-10000736,Office Supplies,Carina Double Wide Media Storage Towers in Natural & Black,242.94
734,06-06-2017,Darrin Sayre,Home Office,Seattle,Washington,98115,West,TEC-AC-10003610,Technology,Logitech Illuminated - Keyboard,179.97
735,07-06-2017,Darrin Sayre,Home Office,Seattle,Washington,98115,West,OFF-BI-10003982,Office Supplies,Wilson Jones Century Plastic Molded Ring Binders,99.696
736,08-06-2017,Darrin Sayre,Home Office,Seattle,Washington,98115,West,OFF-BI-10003291,Office Supplies,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.936
737,09-06-2017,Darrin Sayre,Home Office,Seattle,Washington,98115,West,FUR-BO-10001619,Furniture,O'Sullivan Cherrywood Estates Traditional Bookcase,84.98
738,10-06-2017,Darrin Sayre,Home Office,Seattle,Washington,98115,West,OFF-BI-10000138,Office Supplies,Acco Translucent Poly Ring Binders,18.72
739,11-06-2017,Gary Zandusky,Consumer,San Francisco,California,94110,West,TEC-AC-10001383,Technology,Logitech Wireless Touch Keyboard K400,49.98
740,12-06-2017,Phillina Ober,Home Office,Naperville,Illinois,60540,Central,OFF-LA-10003223,Office Supplies,Avery 508,11.784
741,13-06-2017,Phillina Ober,Home Office,Naperville,Illinois,60540,Central,OFF-ST-10002743,Office Supplies,SAFCO Boltless Steel Shelving,272.736
742,14-06-2017,Phillina Ober,Home Office,Naperville,Illinois,60540,Central,OFF-BI-10004094,Office Supplies,GBC Standard Plastic Binding Systems Combs,3.54
743,15-06-2017,Sung Shariari,Consumer,Dallas,Texas,75220,Central,OFF-SU-10004498,Office Supplies,Martin-Yale Premier Letter Opener,51.52
744,16-06-2017,Sung Shariari,Consumer,Dallas,Texas,75220,Central,OFF-PA-10002615,Office Supplies,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",3.528
745,17-06-2017,Sung Shariari,Consumer,Dallas,Texas,75220,Central,OFF-PA-10004971,Office Supplies,Xerox 196,4.624
746,18-06-2017,Sung Shariari,Consumer,Dallas,Texas,75220,Central,OFF-SU-10004261,Office Supplies,"Fiskars 8"" Scissors, 2/Pack",55.168
747,19-06-2017,Maya Herman,Corporate,San Diego,California,92105,West,FUR-TA-10002607,Furniture,KI Conference Tables,567.12
748,20-06-2017,Maya Herman,Corporate,San Diego,California,92105,West,OFF-ST-10001809,Office Supplies,Fellowes Officeware Wire Shelving,359.32
749,21-06-2017,Peter Bühler,Consumer,Evanston,Illinois,60201,Central,TEC-PH-10000004,Technology,Belkin iPhone and iPad Lightning Cable,11.992
750,22-06-2017,Roland Fjeld,Consumer,Trenton,Michigan,48183,Central,OFF-BI-10003638,Office Supplies,GBC Durable Plastic Covers,58.05
751,23-06-2017,Roland Fjeld,Consumer,Trenton,Michigan,48183,Central,FUR-FU-10003577,Furniture,Nu-Dell Leatherette Frames,157.74
752,24-06-2017,Roland Fjeld,Consumer,Trenton,Michigan,48183,Central,OFF-AR-10003478,Office Supplies,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",56.98
753,25-06-2017,Roland Fjeld,Consumer,Trenton,Michigan,48183,Central,OFF-BI-10000546,Office Supplies,Avery Durable Binders,2.88
754,26-06-2017,Yoseph Carroll,Corporate,San Francisco,California,94110,West,TEC-CO-10002095,Technology,Hewlett Packard 610 Color Digital Copier / Printer,1199.976
755,27-06-2017,Melanie Seite,Consumer,Los Angeles,California,90036,West,FUR-FU-10002759,Furniture,12-1/2 Diameter Round Wall Clock,79.92
756,28-06-2017,Nona Balk,Corporate,Jacksonville,Florida,32216,South,FUR-TA-10001095,Furniture,Chromcraft Round Conference Tables,383.438
757,29-06-2017,Debra Catini,Consumer,Cottage Grove,Minnesota,55016,Central,OFF-ST-10002444,Office Supplies,Recycled Eldon Regeneration Jumbo File,24.56
758,30-06-2017,Debra Catini,Consumer,Cottage Grove,Minnesota,55016,Central,TEC-AC-10001267,Technology,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8
759,01-07-2017,Christine Phan,Corporate,New York City,New York,10009,East,OFF-BI-10000848,Office Supplies,Angle-D Ring Binders,13.128
760,02-07-2017,Barry Französisch,Corporate,Green Bay,Wisconsin,54302,Central,OFF-PA-10002377,Office Supplies,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72
761,03-07-2017,Andrew Roberts,Consumer,Los Angeles,California,90004,West,OFF-PA-10003441,Office Supplies,Xerox 226,58.32
762,04-07-2017,Julie Creighton,Corporate,Atlanta,Georgia,30318,South,OFF-LA-10004484,Office Supplies,Avery 476,12.39
763,05-07-2017,Lisa Hazard,Consumer,Columbus,Ohio,43229,East,TEC-PH-10003931,Technology,JBL Micro Wireless Portable Bluetooth Speaker,107.982
764,06-07-2017,Chris Selesnick,Corporate,Bossier City,Louisiana,71111,South,OFF-EN-10001990,Office Supplies,Staple envelope,11.36
765,07-07-2017,Chris Selesnick,Corporate,Bossier City,Louisiana,71111,South,OFF-EN-10001532,Office Supplies,Brown Kraft Recycled Envelopes,50.94
766,08-07-2017,Chris Selesnick,Corporate,Bossier City,Louisiana,71111,South,TEC-AC-10003174,Technology,Plantronics S12 Corded Telephone Headset System,646.74
767,09-07-2017,Chris Selesnick,Corporate,Bossier City,Louisiana,71111,South,OFF-BI-10004187,Office Supplies,3-ring staple pack,5.64
768,10-07-2017,Chris Selesnick,Corporate,Bossier City,Louisiana,71111,South,OFF-ST-10000025,Office Supplies,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58
769,11-07-2017,Anthony Johnson,Corporate,Saint Petersburg,Florida,33710,South,FUR-FU-10004306,Furniture,Electrix Halogen Magnifier Lamp,310.88
770,12-07-2017,Laurel Elliston,Consumer,Arlington,Virginia,22204,South,FUR-CH-10003746,Furniture,Hon 4070 Series Pagoda Round Back Stacking Chairs,641.96
771,13-07-2017,Benjamin Venier,Corporate,Des Moines,Iowa,50315,Central,OFF-BI-10001036,Office Supplies,Cardinal EasyOpen D-Ring Binders,18.28
772,14-07-2017,Benjamin Venier,Corporate,Des Moines,Iowa,50315,Central,TEC-PH-10004614,Technology,AT&T 841000 Phone,207
773,15-07-2017,Benjamin Venier,Corporate,Des Moines,Iowa,50315,Central,OFF-BI-10000301,Office Supplies,GBC Instant Report Kit,32.35
774,16-07-2017,Benjamin Venier,Corporate,Des Moines,Iowa,50315,Central,OFF-BI-10003910,Office Supplies,DXL Angle-View Binders with Locking Rings by Samsill,7.71
775,17-07-2017,Benjamin Venier,Corporate,Des Moines,Iowa,50315,Central,OFF-AR-10004648,Office Supplies,Boston 19500 Mighty Mite Electric Pencil Sharpener,40.3
776,18-07-2017,Benjamin Venier,Corporate,Des Moines,Iowa,50315,Central,FUR-FU-10002597,Furniture,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",34.58
777,19-07-2017,Dan Lawera,Consumer,Cincinnati,Ohio,45231,East,OFF-AR-10003405,Office Supplies,"Dixon My First Ticonderoga Pencil, #2",32.76
778,20-07-2017,Nick Zandusky,Home Office,San Francisco,California,94110,West,FUR-CH-10002335,Furniture,Hon GuestStacker Chair,544.008
779,21-07-2017,Nick Zandusky,Home Office,San Francisco,California,94110,West,OFF-PA-10000157,Office Supplies,Xerox 191,59.94
780,22-07-2017,Nick Zandusky,Home Office,San Francisco,California,94110,West,OFF-PA-10001947,Office Supplies,Xerox 1974,23.92
781,23-07-2017,Nick Zandusky,Home Office,San Francisco,California,94110,West,OFF-PA-10003657,Office Supplies,Xerox 1927,4.28
782,24-07-2017,Bryan Mills,Consumer,Columbus,Ohio,43229,East,OFF-BI-10001098,Office Supplies,Acco D-Ring Binder w/DublLock,32.07
783,25-07-2017,Bryan Mills,Consumer,Columbus,Ohio,43229,East,TEC-AC-10002167,Technology,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24
784,26-07-2017,Bryan Mills,Consumer,Columbus,Ohio,43229,East,FUR-BO-10004409,Furniture,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",35.49
785,27-07-2017,Bryan Mills,Consumer,Columbus,Ohio,43229,East,TEC-AC-10000057,Technology,Microsoft Natural Ergonomic Keyboard 4000,47.984
786,28-07-2017,Erin Ashbrook,Corporate,Columbia,South Carolina,29203,South,OFF-EN-10000056,Office Supplies,Cameo Buff Policy Envelopes,186.69
787,29-07-2017,Clay Ludtke,Consumer,Lancaster,California,93534,West,OFF-BI-10000014,Office Supplies,Heavy-Duty E-Z-D Binders,17.456
788,30-07-2017,Liz Thompson,Consumer,Lancaster,California,93534,West,FUR-CH-10004675,Furniture,"Lifetime Advantage Folding Chairs, 4/Carton",348.928
789,31-07-2017,Sue Ann Reed,Consumer,Richmond,Virginia,23223,South,OFF-BI-10001543,Office Supplies,GBC VeloBinder Manual Binding System,143.96
790,01-08-2017,Sue Ann Reed,Consumer,Richmond,Virginia,23223,South,OFF-ST-10001321,Office Supplies,"Decoflex Hanging Personal Folder File, Blue",15.42
791,02-08-2017,Sue Ann Reed,Consumer,Richmond,Virginia,23223,South,OFF-BI-10001132,Office Supplies,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",43.04
792,03-08-2017,Sue Ann Reed,Consumer,Richmond,Virginia,23223,South,FUR-CH-10003199,Furniture,Office Star - Contemporary Task Swivel Chair,332.94
793,04-08-2017,Joe Kamberova,Consumer,Asheville,North Carolina,28806,South,TEC-PH-10001530,Technology,Cisco Unified IP Phone 7945G VoIP phone,1363.96
794,05-08-2017,Erica Smith,Consumer,San Francisco,California,94110,West,OFF-LA-10001569,Office Supplies,Avery 499,9.96
795,06-08-2017,Erica Smith,Consumer,San Francisco,California,94110,West,OFF-PA-10003724,Office Supplies,"Wirebound Message Book, 4 per Page",21.72
796,07-08-2017,Rick Hansen,Consumer,Rochester,Minnesota,55901,Central,OFF-BI-10000546,Office Supplies,Avery Durable Binders,20.16
797,08-08-2017,David Bremer,Corporate,Rochester,New York,14609,East,OFF-PA-10000176,Office Supplies,Xerox 1887,132.79
798,09-08-2017,David Bremer,Corporate,Rochester,New York,14609,East,OFF-PA-10002365,Office Supplies,Xerox 1967,12.96
799,10-08-2017,David Bremer,Corporate,Rochester,New York,14609,East,OFF-LA-10002271,Office Supplies,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,21.56
800,11-08-2017,Carlos Daly,Consumer,Lake Elsinore,California,92530,West,FUR-CH-10002647,Furniture,"Situations Contoured Folding Chairs, 4/Set",283.92
801,12-08-2017,Helen Wasserman,Corporate,San Diego,California,92105,West,FUR-FU-10004090,Furniture,"Executive Impressions 14"" Contract Wall Clock",22.23
802,13-08-2017,Helen Wasserman,Corporate,San Diego,California,92105,West,TEC-PH-10001580,Technology,Logitech Mobile Speakerphone P710e - speaker phone,215.968
803,14-08-2017,Helen Wasserman,Corporate,New York City,New York,10024,East,OFF-AP-10000576,Office Supplies,Belkin 7 Outlet SurgeMaster II,355.32
804,15-08-2017,Mike Caudle,Corporate,Monroe,Louisiana,71203,South,OFF-PA-10003953,Office Supplies,Xerox 218,12.96
805,16-08-2017,Gary McGarr,Consumer,San Francisco,California,94122,West,FUR-FU-10000794,Furniture,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28
806,17-08-2017,Russell Applegate,Consumer,Denver,Colorado,80219,West,OFF-AR-10001897,Office Supplies,Model L Table or Wall-Mount Pencil Sharpener,43.176
807,18-08-2017,Russell Applegate,Consumer,Denver,Colorado,80219,West,TEC-PH-10001795,Technology,ClearOne CHATAttach 160 - speaker phone,1983.968
808,19-08-2017,Allen Armold,Consumer,Omaha,Nebraska,68104,Central,FUR-FU-10003347,Furniture,Coloredge Poster Frame,28.4
809,20-08-2017,Allen Armold,Consumer,Omaha,Nebraska,68104,Central,TEC-AC-10004901,Technology,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,149.97
810,21-08-2017,Zuschuss Carroll,Consumer,Edmonds,Washington,98026,West,OFF-AR-10003190,Office Supplies,Newell 32,11.52
811,22-08-2017,Zuschuss Carroll,Consumer,Edmonds,Washington,98026,West,FUR-TA-10002903,Furniture,"Bevis Round Bullnose 29"" High Table Top",1298.55
812,23-08-2017,Zuschuss Carroll,Consumer,Edmonds,Washington,98026,West,OFF-AP-10000240,Office Supplies,Belkin F9G930V10-GRY 9 Outlet Surge,213.92
813,24-08-2017,Zuschuss Carroll,Consumer,Edmonds,Washington,98026,West,TEC-AC-10001101,Technology,Sony 16GB Class 10 Micro SDHC R40 Memory Card,25.78
814,25-08-2017,Pauline Johnson,Consumer,Santa Ana,California,92704,West,FUR-FU-10000794,Furniture,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28
815,26-08-2017,Pauline Johnson,Consumer,Santa Ana,California,92704,West,TEC-AC-10001838,Technology,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93
816,27-08-2017,Bart Watters,Corporate,Milwaukee,Wisconsin,53209,Central,OFF-PA-10000061,Office Supplies,Xerox 205,51.84
817,28-08-2017,Dean Braden,Consumer,Philadelphia,Pennsylvania,19140,East,OFF-PA-10003651,Office Supplies,Xerox 1968,5.344
818,29-08-2017,Cynthia Arntzen,Consumer,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000304,Office Supplies,Xerox 1995,41.472
819,30-08-2017,Cynthia Arntzen,Consumer,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003094,Office Supplies,Self-Adhesive Ring Binder Labels,3.168
820,31-08-2017,Cynthia Arntzen,Consumer,Philadelphia,Pennsylvania,19140,East,FUR-CH-10001394,Furniture,Global Leather Executive Chair,1228.465
821,01-09-2017,Cynthia Arntzen,Consumer,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004230,Office Supplies,GBC Recycled Grain Textured Covers,31.086
822,02-09-2017,Cynthia Arntzen,Consumer,Philadelphia,Pennsylvania,19140,East,OFF-PA-10003395,Office Supplies,Xerox 1941,335.52
823,03-09-2017,Toby Ritter,Consumer,Belleville,New Jersey,7109,East,TEC-AC-10002402,Technology,Razer Kraken PRO Over Ear PC and Music Headset,239.97
824,04-09-2017,Toby Ritter,Consumer,Belleville,New Jersey,7109,East,OFF-LA-10003223,Office Supplies,Avery 508,9.82
825,05-09-2017,Patrick Gardner,Consumer,San Francisco,California,94110,West,TEC-AC-10003441,Technology,Kingston Digital DataTraveler 32GB USB 2.0,67.8
826,06-09-2017,Patrick Gardner,Consumer,San Francisco,California,94110,West,TEC-AC-10000109,Technology,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97
827,07-09-2017,Greg Tran,Consumer,Lakeville,Minnesota,55044,Central,OFF-FA-10002280,Office Supplies,Advantus Plastic Paper Clips,35
828,08-09-2017,Greg Tran,Consumer,Lakeville,Minnesota,55044,Central,OFF-SU-10000381,Office Supplies,Acme Forged Steel Scissors with Black Enamel Handles,37.24
829,09-09-2017,Greg Tran,Consumer,Lakeville,Minnesota,55044,Central,OFF-EN-10004459,Office Supplies,Security-Tint Envelopes,15.28
830,10-09-2017,Joel Eaton,Consumer,Florence,Kentucky,41042,South,FUR-CH-10000665,Furniture,"Global Airflow Leather Mesh Back Chair, Black",301.96
831,11-09-2017,Joel Eaton,Consumer,Florence,Kentucky,41042,South,OFF-AP-10003884,Office Supplies,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66
832,12-09-2017,Joel Eaton,Consumer,Florence,Kentucky,41042,South,TEC-PH-10001557,Technology,Pyle PMP37LED,191.98
833,13-09-2017,Joel Eaton,Consumer,Florence,Kentucky,41042,South,TEC-PH-10002085,Technology,Clarity 53712,65.99
834,14-09-2017,Jennifer Braxton,Corporate,Tampa,Florida,33614,South,OFF-AR-10002956,Office Supplies,Boston 16801 Nautilus Battery Pencil Sharpener,35.216
835,15-09-2017,Jennifer Braxton,Corporate,Tampa,Florida,33614,South,OFF-AP-10003266,Office Supplies,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",23.696
836,16-09-2017,Jennifer Braxton,Corporate,Tampa,Florida,33614,South,TEC-MA-10004002,Technology,Zebra GX420t Direct Thermal/Thermal Transfer Printer,265.475
837,17-09-2017,Lisa Hazard,Consumer,Tyler,Texas,75701,Central,OFF-BI-10001071,Office Supplies,GBC ProClick Punch Binding System,51.184
838,18-09-2017,James Lanier,Home Office,Columbia,Tennessee,38401,South,OFF-PA-10001560,Office Supplies,"Adams Telephone Message Books, 5 1/4” x 11”",9.664
839,19-09-2017,Ed Braxton,Corporate,Fort Worth,Texas,76106,Central,TEC-PH-10002365,Technology,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,21.072
840,20-09-2017,Brian Moss,Corporate,New York City,New York,10035,East,OFF-AR-10004648,Office Supplies,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45
841,21-09-2017,Brian Moss,Corporate,New York City,New York,10035,East,OFF-AR-10002578,Office Supplies,Newell 335,11.52
842,22-09-2017,Brian Moss,Corporate,New York City,New York,10035,East,FUR-BO-10001519,Furniture,O'Sullivan 3-Shelf Heavy-Duty Bookcases,186.048
843,23-09-2017,Eudokia Martin,Corporate,Los Angeles,California,90036,West,OFF-BI-10001294,Office Supplies,Fellowes Binding Cases,37.44
844,24-09-2017,Eudokia Martin,Corporate,Los Angeles,California,90036,West,OFF-BI-10001636,Office Supplies,Ibico Plastic and Wire Spiral Binding Combs,26.976
845,25-09-2017,Eudokia Martin,Corporate,Los Angeles,California,90036,West,OFF-SU-10002503,Office Supplies,Acme Preferred Stainless Steel Scissors,11.36
846,26-09-2017,Eudokia Martin,Corporate,Los Angeles,California,90036,West,OFF-LA-10004093,Office Supplies,Avery 486,14.62
